epoch,loss_train,loss_val
1.0,4.175695419311523,3.6525378227233887
2.0,2.975303888320923,2.385753631591797
3.0,1.8584946393966675,1.5735764503479004
4.0,1.140281081199646,1.106048345565796
5.0,0.749447762966156,0.9060961008071899
6.0,0.5187847018241882,1.0197687149047852
7.0,0.3777686059474945,0.7780250310897827
8.0,0.28109291195869446,0.7833375334739685
9.0,0.2128984034061432,0.7503520846366882
10.0,0.1628502607345581,0.7200368642807007
11.0,0.1283349245786667,0.6264747381210327
12.0,0.10186945647001266,0.6972501277923584
13.0,0.08214934170246124,0.5901291966438293
14.0,0.06697098910808563,0.5822338461875916
15.0,0.05559990555047989,0.6264026761054993
16.0,0.04680414870381355,0.6510457992553711
17.0,0.039884790778160095,0.6259253621101379
18.0,0.03411046415567398,0.593885064125061
19.0,0.029842404648661613,0.5598958730697632
20.0,0.026124615222215652,0.562047004699707
21.0,0.023203959688544273,0.5589572191238403
22.0,0.02043980360031128,0.6790639162063599
23.0,0.018364960327744484,0.6071065068244934
24.0,0.01679924875497818,0.5718139410018921
25.0,0.014916415326297283,0.6351903676986694
26.0,0.013649231754243374,0.7155134081840515
27.0,0.012443816289305687,0.5663394331932068
28.0,0.011696775443851948,0.6650418639183044
29.0,0.010796955786645412,0.5857366919517517
30.0,0.009792483411729336,0.6157973408699036
31.0,0.009186720475554466,0.6924936175346375
32.0,0.008540615439414978,0.689118504524231
33.0,0.00805101078003645,0.6117674708366394
34.0,0.00752422958612442,0.7103987336158752
35.0,0.007036990951746702,0.6206183433532715
36.0,0.006523944437503815,0.6875253319740295
37.0,0.00634989608079195,0.6490405797958374
38.0,0.0059212627820670605,0.6724284291267395
39.0,0.005679082125425339,0.6204227209091187
40.0,0.00561270397156477,0.5770243406295776
41.0,0.005189801100641489,0.5951103568077087
42.0,0.004775227513164282,0.6539462208747864
43.0,0.004631127696484327,0.9128463268280029
44.0,0.004420066252350807,0.5974359512329102
45.0,0.0042151897214353085,0.5818794369697571
46.0,0.004023876041173935,0.7068349719047546
47.0,0.003907022066414356,0.5850451588630676
48.0,0.003576679155230522,0.70927494764328
49.0,0.003580563236027956,0.8004642724990845
50.0,0.0036888779141008854,0.6202102899551392
51.0,0.0031397719867527485,0.8413596749305725
52.0,0.003248386550694704,0.6417491436004639
53.0,0.003009360982105136,0.6340863108634949
54.0,0.0030045765452086926,0.6485519409179688
55.0,0.0028084160294383764,0.6497418284416199
56.0,0.00265760300680995,0.715938925743103
57.0,0.0026304274797439575,0.5965655446052551
58.0,0.002439446048811078,0.6465818881988525
59.0,0.002491655293852091,0.6390826106071472
60.0,0.002388420281931758,0.6153764724731445
61.0,0.002272481331601739,0.6911145448684692
62.0,0.0021745110861957073,0.7478550672531128
63.0,0.0022476359736174345,0.7848435044288635
64.0,0.00205422705039382,0.6959050893783569
65.0,0.0020979484543204308,0.6434914469718933
66.0,0.001952765742316842,0.6063063740730286
67.0,0.001998286694288254,0.8743216395378113
68.0,0.0019114044262096286,0.640560507774353
69.0,0.0017923146951943636,0.6272972226142883
70.0,0.0021199986804276705,0.8019053339958191
71.0,0.0015796609222888947,0.6098149418830872
72.0,0.0019001367036253214,0.7191001772880554
73.0,0.001664363662712276,0.6450678706169128
74.0,0.0016319351270794868,0.7829516530036926
75.0,0.0017610531067475677,0.6864816546440125
76.0,0.0015254978789016604,0.7540467381477356
77.0,0.0014540118863806129,0.6253936290740967
78.0,0.0015238934429362416,0.6199634671211243
79.0,0.0014034502673894167,0.6240769624710083
80.0,0.0013530523283407092,0.7761809229850769
81.0,0.0013744778698310256,0.6849154829978943
82.0,0.0012992474948987365,0.7065778970718384
83.0,0.001259994925931096,0.6723190546035767
84.0,0.0013918316690251231,0.7058380842208862
85.0,0.0015338512603193521,0.6850912570953369
86.0,0.0014175231335684657,0.6327044367790222
87.0,0.0011958479881286621,0.6506203413009644
88.0,0.0011675577843561769,0.6402254104614258
89.0,0.0011240377789363265,0.6332423686981201
90.0,0.0011075545335188508,0.6285815238952637
91.0,0.0011378852650523186,0.7748143076896667
92.0,0.0012523072073236108,0.633840799331665
93.0,0.0009013169328682125,0.9133127331733704
94.0,0.0010805950732901692,0.7001769542694092
95.0,0.0011290626134723425,0.7732704877853394
96.0,0.0010485927341505885,0.7032073140144348
97.0,0.0009440750000067055,0.7450225353240967
98.0,0.0011949212057515979,0.6395182013511658
99.0,0.0009124972275458276,0.7817738652229309
100.0,0.0011073901550844312,0.6958028078079224
101.0,0.0008889582240954041,0.6572059392929077
102.0,0.0008206646307371557,0.6607235074043274
103.0,0.0008767448598518968,0.6357123255729675
104.0,0.0008910241886042058,0.6348951458930969
105.0,0.0008871695026755333,0.943099856376648
106.0,0.0010252274805679917,0.6364856958389282
107.0,0.000758493144530803,0.7453719973564148
108.0,0.0008436274947598577,0.6583307385444641
109.0,0.0008737362804822624,0.8650889992713928
110.0,0.0008014467894099653,0.6457743048667908
111.0,0.0008085838635452092,0.643627405166626
112.0,0.0008454486960545182,0.6418918371200562
113.0,0.0007160422392189503,0.7641640305519104
114.0,0.0007567393477074802,0.9721335172653198
115.0,0.000721764110494405,0.8100540041923523
116.0,0.0006657655467279255,0.6995428204536438
117.0,0.0007841259357519448,0.8142317533493042
118.0,0.0007480268250219524,0.6528786420822144
119.0,0.0006240277434699237,0.6468833088874817
120.0,0.0006057408172637224,0.6846984028816223
121.0,0.0006147394306026399,0.9278056025505066
122.0,0.0006045043701305985,0.7680537700653076
123.0,0.0006303427508100867,0.6738205552101135
124.0,0.0006969967507757246,0.8488190174102783
125.0,0.0006537505541928113,0.6642366647720337
126.0,0.000680299533996731,0.6559535264968872
127.0,0.0010468241525813937,0.7387028336524963
128.0,0.0007322571473196149,0.7564823031425476
129.0,0.0006616355385631323,0.8685718178749084
130.0,0.0005623963661491871,0.6879457831382751
131.0,0.000673724920488894,0.9408751130104065
132.0,0.0005807196721434593,0.7379368543624878
133.0,0.0007220070110633969,0.7563546299934387
134.0,0.0007418964523822069,0.70315021276474
135.0,0.0006685836124233902,0.7646911144256592
136.0,0.0006222321535460651,0.671335756778717
137.0,0.0006380319246090949,0.7190799117088318
138.0,0.000553030229639262,0.9554659724235535
139.0,0.00045208586379885674,0.6907349824905396
140.0,0.0006222975207492709,0.7264158725738525
141.0,0.0005564065068028867,0.7064464092254639
142.0,0.0004755592090077698,0.6891316771507263
143.0,0.0005022512632422149,0.8253859281539917
144.0,0.0005313201691024005,0.8961585164070129
145.0,0.0005335901514627039,0.7139066457748413
146.0,0.0004385715874377638,0.6800524592399597
147.0,0.00045352178858593106,0.6976783871650696
148.0,0.0005153714446350932,1.0706568956375122
149.0,0.00048397021600976586,0.6685444712638855
150.0,0.0005545191233977675,0.7792481780052185
151.0,0.0003919377631973475,0.7957495450973511
152.0,0.0005395332700572908,0.78522127866745
153.0,0.0004417656164150685,0.7456949949264526
154.0,0.0005067006568424404,0.6989296078681946
155.0,0.00044420137419365346,0.6738483905792236
156.0,0.0004736985720228404,0.9337314367294312
157.0,0.0005205702618695796,0.7292625308036804
158.0,0.0003967634402215481,0.6727175116539001
159.0,0.0003953485284000635,0.6784128546714783
160.0,0.00042211893014609814,0.9251065254211426
161.0,0.000386645901016891,1.0530604124069214
162.0,0.0005208404618315399,0.6773637533187866
163.0,0.0004446091770660132,0.7051737308502197
164.0,0.0004928677808493376,0.6870081424713135
165.0,0.0004875575832556933,0.7129513025283813
166.0,0.0004531892482191324,0.9464401006698608
167.0,0.000376597949070856,0.6892396807670593
168.0,0.0004858768079429865,1.0256080627441406
169.0,0.00028083063079975545,0.781211256980896
170.0,0.0004051204305142164,0.6893845200538635
171.0,0.0003823965962510556,0.900038480758667
172.0,0.0004066092078574002,0.8300642371177673
173.0,0.0003960768226534128,0.9945752620697021
174.0,0.0004133391776122153,0.7300021648406982
175.0,0.0004495711182244122,0.8259218335151672
176.0,0.00042238374589942396,0.8064605593681335
177.0,0.000375506206182763,0.7040544152259827
178.0,0.00040767231257632375,0.895746111869812
179.0,0.0004194465873297304,0.8976905345916748
180.0,0.000362339400453493,0.7214487791061401
181.0,0.0003178752667736262,0.6888419389724731
182.0,0.0004272851219866425,0.7100874185562134
183.0,0.00036895464290864766,0.7961493730545044
184.0,0.0003199347702320665,0.7124518156051636
185.0,0.00043455229024402797,0.8946112394332886
186.0,0.00042931860662065446,0.9599815011024475
187.0,0.0005548025364987552,0.9250655770301819
188.0,0.0003421872388571501,0.7815943360328674
189.0,0.00037326590972952545,1.0548908710479736
190.0,0.00038937883800826967,0.7716171741485596
191.0,0.00040776823880150914,0.8050276041030884
192.0,0.00036561692832037807,0.6942806839942932
193.0,0.0003111882833763957,0.8336573243141174
194.0,0.00030484801391139627,0.8676736950874329
195.0,0.0003440633590798825,0.6989302039146423
196.0,0.00036416607326827943,0.81242835521698
197.0,0.00034638444776646793,0.6969519853591919
198.0,0.0003096235159318894,0.856141209602356
199.0,0.0002644909545779228,0.9452561140060425
200.0,0.00035385924275033176,0.8473111987113953
201.0,0.00039980519795790315,1.1559104919433594
202.0,0.0004236150998622179,0.8254557847976685
203.0,0.0003447493363637477,0.7732729315757751
204.0,0.00033356944913975894,0.8822076916694641
205.0,0.00037949596298858523,0.7344229817390442
206.0,0.0004011611163150519,0.8113056421279907
207.0,0.00034468373632989824,0.8619218468666077
208.0,0.0005399410729296505,0.7032139897346497
209.0,0.0002815800835378468,0.7157087922096252
210.0,0.00034729004255495965,1.0181705951690674
211.0,0.00035268740612082183,0.7178061604499817
212.0,0.0002501762064639479,0.8290984630584717
213.0,0.00033001514384523034,0.7251297235488892
214.0,0.0003775010409299284,0.9475241303443909
215.0,0.0002922957355622202,1.0266871452331543
216.0,0.00029822546639479697,0.743774950504303
217.0,0.00043133413419127464,0.7578207850456238
218.0,0.00030376779614016414,0.7203872203826904
219.0,0.00025254758656956255,0.842353105545044
220.0,0.00036990540684200823,1.0229883193969727
221.0,0.00044034054735675454,0.7098302245140076
222.0,0.00022715544037055224,0.8125477433204651
223.0,0.00041071177111007273,0.898145318031311
224.0,0.00025490447296760976,1.0142053365707397
225.0,0.0002922439598478377,0.8094519376754761
226.0,0.0003095000283792615,1.0289664268493652
227.0,0.0002754655433818698,0.784452497959137
228.0,0.00024630018742755055,0.8175614476203918
229.0,0.00026951200561597943,0.7242571711540222
230.0,0.0003660437068901956,0.7157334685325623
231.0,0.0002580060681793839,0.9606242179870605
232.0,0.00029462893144227564,0.9312273263931274
233.0,0.00024366668367292732,0.7184022665023804
234.0,0.0003803291474469006,0.9960119724273682
235.0,0.00032377251773141325,0.8227179646492004
236.0,0.001028803177177906,0.7753543257713318
237.0,0.00011591519432840869,1.0236098766326904
238.0,0.00041382803465239704,0.7330114841461182
239.0,0.0003026020713150501,0.7342808842658997
240.0,0.00029118394013494253,0.9683442115783691
241.0,0.00032377016032114625,0.7664662599563599
242.0,0.00023442615929525346,0.9197512865066528
243.0,0.0002658174780663103,0.7388492226600647
244.0,0.00023031809541862458,0.7764060497283936
245.0,0.0002711250854190439,0.8734924793243408
246.0,0.00027079202118329704,0.7416480779647827
247.0,0.00027442752616479993,0.7805334329605103
248.0,0.00024845422012731433,0.7408972978591919
249.0,0.00028328795451670885,0.8587048649787903
250.0,0.00028388728969730437,0.7292914986610413
251.0,0.00024922500597313046,0.822698712348938
252.0,0.0002499831316526979,0.7967947125434875
253.0,0.00030531943775713444,0.7450276613235474
254.0,0.00023845990654081106,0.9050883054733276
255.0,0.0002664795611053705,0.7752670049667358
256.0,0.0002627675421535969,0.918466329574585
257.0,0.00026714245905168355,0.8559651970863342
258.0,0.00020287057850509882,0.7569676041603088
259.0,0.0003270583401899785,0.8426339030265808
260.0,0.00022329602506943047,0.7398759722709656
261.0,0.00027653039433062077,0.7470104098320007
262.0,0.0002122951264027506,0.8115565776824951
263.0,0.00023431485169567168,0.740066647529602
264.0,0.00023657703422941267,0.9169430732727051
265.0,0.0002456822548992932,0.8601091504096985
266.0,0.0003309365420136601,0.7371965050697327
267.0,0.00024961496819742024,1.224334478378296
268.0,0.00019974827591795474,0.8177791237831116
269.0,0.00028225500136613846,0.7506681680679321
270.0,0.00023862012312747538,0.7462354898452759
271.0,0.0004056126344949007,0.8074991106987
272.0,0.00037024542689323425,0.7578403949737549
273.0,0.00032439129427075386,0.9587302803993225
274.0,0.0007329456857405603,1.2800490856170654
275.0,0.18218404054641724,0.7598909139633179
276.0,0.06585516780614853,0.6234328150749207
277.0,0.01164465956389904,0.7111895680427551
278.0,0.0030537459533661604,1.0623855590820312
279.0,0.0015323639381676912,0.5861333608627319
280.0,0.001181654166430235,0.6538203954696655
281.0,0.0010044879745692015,0.6801167130470276
282.0,0.0009440132416784763,0.7383405566215515
283.0,0.0008520294213667512,0.5899836421012878
284.0,0.0007969379657879472,0.5909101366996765
285.0,0.0007378229638561606,0.7407905459403992
286.0,0.0007610931643284857,0.7703052759170532
287.0,0.0006678170757368207,0.5923171043395996
288.0,0.0006274390034377575,0.7012312412261963
289.0,0.0006462140590883791,0.6563791632652283
290.0,0.0006468519568443298,0.7922581434249878
291.0,0.0005575180985033512,0.6664804220199585
292.0,0.0005655553541146219,0.6583916544914246
293.0,0.0005359124625101686,0.6958287954330444
294.0,0.0005182194290682673,0.7013755440711975
295.0,0.0005207289359532297,0.6383911371231079
296.0,0.0005465080612339079,0.602137565612793
297.0,0.0004736896662507206,0.6436824798583984
298.0,0.0004616083751898259,0.8895204067230225
299.0,0.00047375523718073964,0.6269437074661255
300.0,0.00043124565854668617,0.604891300201416
